,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0,13.323568344116211,0.8943730592727661,0.11150676012039185,6.715792655944824,0.9247074723243713,0.06005440652370453
1,4.222709655761719,0.9474349021911621,0.14862178266048431,6.689570426940918,0.947256863117218,0.15822701156139374
2,3.1428744792938232,0.9497871994972229,0.1710486263036728,2.9099373817443848,0.9508443474769592,0.1543866991996765
3,2.6961727142333984,0.9541613459587097,0.19468769431114197,1.872593879699707,0.9803216457366943,0.22889962792396545
4,2.394882917404175,0.9585363864898682,0.21702370047569275,1.4373207092285156,0.9730358719825745,0.2213515192270279
5,2.108006000518799,0.9630313515663147,0.24097047746181488,1.5056746006011963,0.9640957713127136,0.2058420181274414
6,1.8427512645721436,0.9680108428001404,0.26261836290359497,1.7618513107299805,0.9578304886817932,0.20450660586357117
7,1.388508677482605,0.9767764806747437,0.3007374107837677,1.2371537685394287,0.9789678454399109,0.29870256781578064
8,1.2390879392623901,0.9803662896156311,0.32558658719062805,0.9606660604476929,0.9813299179077148,0.28744184970855713
9,2.380659580230713,0.963275134563446,0.27921563386917114,30.029043197631836,0.9424112439155579,0.40632957220077515
10,2.527601957321167,0.9553609490394592,0.2379312664270401,4.500513076782227,0.9670037031173706,0.24571281671524048
11,1.7813667058944702,0.9701245427131653,0.29593580961227417,2.188570737838745,0.9379526376724243,0.17308136820793152
12,1.3866093158721924,0.9764782190322876,0.337091326713562,25.1566104888916,0.7985297441482544,0.08344409614801407
13,1.2830742597579956,0.9794029593467712,0.3582192361354828,1.4005792140960693,0.9631905555725098,0.24107925593852997
14,0.9170340895652771,0.9854550957679749,0.39424222707748413,0.9383304715156555,0.979866623878479,0.30988457798957825
15,0.683519184589386,0.9891946315765381,0.4312729835510254,0.7756592035293579,0.984527051448822,0.33922791481018066
16,0.6126454472541809,0.9902092814445496,0.4494054913520813,0.5766010284423828,0.9909349679946899,0.41503289341926575
17,0.5558823943138123,0.9909361004829407,0.4656398594379425,0.5967280268669128,0.9897315502166748,0.39594948291778564
18,0.5222136974334717,0.9913360476493835,0.478375107049942,0.580448567867279,0.9901279807090759,0.4027024507522583
19,0.5035607814788818,0.9916214942932129,0.48906242847442627,0.5647523999214172,0.9908652305603027,0.4191410541534424
20,1.482710599899292,0.9776132106781006,0.42973461747169495,2834.826904296875,0.07383058220148087,0.07383647561073303
21,2.384028434753418,0.9562321305274963,0.28168725967407227,1.2793735265731812,0.9850217700004578,0.30902278423309326
22,1.0816879272460938,0.9822602272033691,0.413098007440567,1.3941333293914795,0.962909996509552,0.2509305477142334
23,0.6425562500953674,0.9894970655441284,0.4854309558868408,1.2005054950714111,0.9726065397262573,0.29028457403182983
24,0.5347318649291992,0.9909611344337463,0.5112730264663696,0.6367689371109009,0.9881085753440857,0.4094109535217285
25,0.4845861494541168,0.9917131662368774,0.5259118676185608,0.5841121673583984,0.9898267984390259,0.4208642840385437
26,0.44398871064186096,0.9923480749130249,0.5374879837036133,0.629214346408844,0.9884046316146851,0.4204329550266266
27,0.4251627027988434,0.9927578568458557,0.5457428097724915,0.5432652235031128,0.9902092218399048,0.4590701162815094
28,0.41248705983161926,0.9929155111312866,0.5525152087211609,0.6171807646751404,0.9884027242660522,0.4502985179424286
29,0.4101511538028717,0.9928621053695679,0.5575001239776611,0.5418649911880493,0.9912442564964294,0.4710949659347534
