,loss,accuracy,jacard_coef,val_loss,val_accuracy,val_jacard_coef
0,14.757999420166016,0.882134199142456,0.08959019184112549,7.881478786468506,0.9261708855628967,0.053230129182338715
1,4.443228244781494,0.9411427974700928,0.13593143224716187,4.813817024230957,0.9314401149749756,0.08296740055084229
2,3.4129858016967773,0.9437515139579773,0.1592186838388443,2.710306406021118,0.9455485939979553,0.1335124373435974
3,3.1074748039245605,0.9440320134162903,0.17397107183933258,3.437554121017456,0.9378995299339294,0.13354389369487762
4,2.6606922149658203,0.9518109560012817,0.20066696405410767,2.6579270362854004,0.9492194652557373,0.14734655618667603
5,2.3006186485290527,0.9586353898048401,0.22698868811130524,1.338901400566101,0.9751144647598267,0.22471919655799866
6,2.0433263778686523,0.9638405442237854,0.2505140006542206,2.2008631229400635,0.9469431042671204,0.17674165964126587
7,2.0310142040252686,0.9639761447906494,0.26178431510925293,1.31119966506958,0.9841808676719666,0.3042446970939636
8,1.9094219207763672,0.9672960638999939,0.2761050760746002,4.156944751739502,0.9534837007522583,0.2226233333349228
9,1.6791279315948486,0.969866931438446,0.29440751671791077,2.0880565643310547,0.9420079588890076,0.17868907749652863
10,1.2435492277145386,0.9792446494102478,0.3345935046672821,3.656062364578247,0.9276602268218994,0.11839070171117783
11,1.970801591873169,0.9698095917701721,0.3147638738155365,5.803647518157959,0.956822395324707,0.2662024199962616
12,1.2370857000350952,0.9787997007369995,0.3468157947063446,3.345998764038086,0.9266546964645386,0.13621194660663605
13,1.7254718542099,0.9729254245758057,0.34243473410606384,7.495702743530273,0.938182532787323,0.11760856956243515
14,1.6535611152648926,0.9710429906845093,0.3236938714981079,1.6474543809890747,0.9557123780250549,0.22163069248199463
15,0.9008013010025024,0.9851326942443848,0.3959406614303589,1.8654708862304688,0.9464663863182068,0.2131240963935852
16,0.7356715798377991,0.9885453581809998,0.42680394649505615,1.2522830963134766,0.9698586463928223,0.2672205865383148
17,0.720818281173706,0.9884961247444153,0.4387478530406952,0.6563847064971924,0.9892902970314026,0.3752062916755676
18,0.6514824032783508,0.9895076155662537,0.4540816843509674,0.6921901702880859,0.9865489602088928,0.366884708404541
19,0.5769321322441101,0.990514874458313,0.46976014971733093,0.5889200568199158,0.9896615743637085,0.40508386492729187
20,1.0617297887802124,0.9858623743057251,0.4552239179611206,76.09915161132812,0.9261708855628967,0.00042468804167583585
21,2.802985668182373,0.9508892297744751,0.23320256173610687,4.648972988128662,0.9775291681289673,0.20626027882099152
22,1.306621789932251,0.9787306785583496,0.3549441695213318,0.8407362103462219,0.9830363392829895,0.31707924604415894
23,0.7987647652626038,0.9875646829605103,0.4410332143306732,2.0335464477539062,0.9326705932617188,0.21588560938835144
24,0.6766629815101624,0.9889305233955383,0.47841259837150574,0.6637534499168396,0.9866601228713989,0.39542555809020996
25,0.5750038623809814,0.9901765584945679,0.5034934282302856,0.6628587245941162,0.9866563677787781,0.40000560879707336
26,0.5509691834449768,0.9906376004219055,0.5126656889915466,0.5752522349357605,0.9896644353866577,0.4307345449924469
27,0.5179193615913391,0.9910721778869629,0.524745762348175,0.5559953451156616,0.9909323453903198,0.4544287919998169
28,0.5272153615951538,0.9909515380859375,0.527128279209137,0.8413702249526978,0.9831342697143555,0.46235474944114685
29,0.5510427355766296,0.9905557632446289,0.5282217860221863,0.5934340953826904,0.9889364242553711,0.44725027680397034
